date,equity
2023-05-30,115487028.34170528
2023-05-31,115947665.00903918
2023-06-01,115733540.00903918
2023-06-02,117433040.00903918
2023-06-05,118060147.00903918
2023-06-07,119866410.00903918
2023-06-08,119202830.00903918
2023-06-09,121476556.00903918
2023-06-12,122227498.00903918
2023-06-13,122871525.00903918
2023-06-14,119624023.00903918
2023-06-15,119910557.00903918
2023-06-16,121154902.00903918
2023-06-19,120450095.00903918
2023-06-20,120007369.00903918
2023-06-21,119059133.00903918
2023-06-22,120396826.00903918
2023-06-23,119614315.00903918
2023-06-26,119086202.00903918
2023-06-27,119067450.00903918
2023-06-28,115907291.00903918
2023-06-29,115895849.00903918
2023-06-30,116299084.77660042
2023-07-03,121308177.77660042
2023-07-04,121712928.77660042
2023-07-05,121865138.77660042
2023-07-06,119428610.77660042
2023-07-07,119567937.77660042
2023-07-10,117860728.77660042
2023-07-11,121019339.77660042
2023-07-12,122222064.77660042
2023-07-13,125208021.77660042
2023-07-14,127720191.77660042
2023-07-17,128128716.77660042
2023-07-18,130938935.77660042
2023-07-19,131724743.77660042
2023-07-20,133703772.77660042
2023-07-21,135199864.77660042
2023-07-24,141501854.77660042
2023-07-25,144152215.77660042
2023-07-26,139850545.77660042
2023-07-27,131059941.77660042
2023-07-28,134553997.77660042
2023-07-31,138327661.03846872
2023-08-01,137784441.03846872
2023-08-02,131865372.03846873
2023-08-03,132688805.03846873
2023-08-04,131472789.03846873
2023-08-07,125058309.03846873
2023-08-08,127573070.03846873
2023-08-09,129118414.03846873
2023-08-10,128771414.03846873
2023-08-11,125710309.03846873
2023-08-14,124212760.03846873
2023-08-16,120980511.03846873
2023-08-17,124378378.03846873
2023-08-18,124149867.03846873
2023-08-21,126333342.03846873
2023-08-22,127415814.03846873
2023-08-23,127600572.03846873
2023-08-24,130894904.03846873
2023-08-25,132779222.03846873
2023-08-28,136038346.03846872
2023-08-29,135587043.03846872
2023-08-30,136165455.03846872
2023-08-31,140562933.69198373
2023-09-01,136670981.69198373
2023-09-04,140719783.69198373
2023-09-05,141769094.69198373
2023-09-06,140366115.69198373
2023-09-07,138655677.69198373
2023-09-08,139052030.69198373
2023-09-11,138621762.69198373
2023-09-12,135045182.69198373
2023-09-13,130195080.69198373
2023-09-14,134321219.69198373
2023-09-15,136802109.69198373
2023-09-18,135855696.69198373
2023-09-19,133380617.69198373
2023-09-20,134018621.69198373
2023-09-21,130417695.69198373
2023-09-22,129737718.69198373
2023-09-25,126450782.69198373
2023-09-26,126549783.69198373
2023-09-27,128031541.71689124
2023-10-04,124988246.71689124
2023-10-05,122360045.71689124
2023-10-06,123209323.71689124
2023-10-10,119669097.71689124
2023-10-11,124291187.71689124
2023-10-12,129981340.71689124
2023-10-13,129528472.71689124
2023-10-16,128418729.71689124
2023-10-17,128226788.71689124
2023-10-18,127081778.71689124
2023-10-19,123802179.71689124
2023-10-20,120448389.71689124
2023-10-23,118535799.71689124
2023-10-24,120249848.71689124
2023-10-25,115215457.71689124
2023-10-26,109149929.71689124
2023-10-27,111479291.71689124
