date,equity
2022-04-19,57755518.38951753
2022-04-20,57755518.38951753
2022-04-21,57755518.38951753
2022-04-22,57755518.38951753
2022-04-25,57755518.38951753
2022-04-26,57755518.38951753
2022-04-27,57755518.38951753
2022-04-28,57755518.38951753
2022-04-29,57575109.918060035
2022-05-02,58674709.918060035
2022-05-03,57195884.918060035
2022-05-04,56803134.918060035
2022-05-06,57470909.918060035
2022-05-09,54302859.918060035
2022-05-10,55468084.918060035
2022-05-11,54158834.918060035
2022-05-12,52535234.918060035
2022-05-13,53517359.918060035
2022-05-16,53399634.918060035
2022-05-17,56738009.918060035
2022-05-18,54931559.918060035
2022-05-19,55468584.918060035
2022-05-20,55586309.918060035
2022-05-23,55716809.918060035
2022-05-24,54512259.918060035
2022-05-25,54760734.918060035
2022-05-26,54812834.918060035
2022-05-27,55048284.918060035
2022-05-30,55454559.918060035
2022-05-31,54060368.23219739
2022-06-02,53313037.23219739
2022-06-03,54219333.23219739
2022-06-07,54228039.23219739
2022-06-08,53882183.23219739
2022-06-09,54173936.23219739
2022-06-10,55084292.23219739
2022-06-13,53535174.23219739
2022-06-14,53269824.23219739
2022-06-15,52293037.23219739
2022-06-16,52053134.23219739
2022-06-17,52338903.23219739
2022-06-20,51412669.23219739
2022-06-21,52753906.23219739
2022-06-22,50342726.23219739
2022-06-23,49452998.23219739
2022-06-24,50546832.23219739
2022-06-27,51698682.23219739
2022-06-28,53689097.23219739
2022-06-29,53721518.23219739
2022-06-30,52908858.63607085
2022-07-01,52908858.63607085
2022-07-04,52908858.63607085
2022-07-05,52908858.63607085
2022-07-06,52908858.63607085
2022-07-07,52908858.63607085
2022-07-08,52908858.63607085
2022-07-11,52908858.63607085
2022-07-12,52908858.63607085
2022-07-13,52908858.63607085
2022-07-14,52908858.63607085
2022-07-15,52908858.63607085
2022-07-18,52908858.63607085
2022-07-19,52908858.63607085
2022-07-20,52908858.63607085
2022-07-21,52908858.63607085
2022-07-22,52908858.63607085
2022-07-25,52908858.63607085
2022-07-26,52908858.63607085
2022-07-27,52908858.63607085
2022-07-28,52908858.63607085
2022-07-29,52743301.152780056
2022-08-01,52478878.152780056
2022-08-02,52439255.152780056
2022-08-03,52036272.152780056
2022-08-04,51005506.152780056
2022-08-05,51744951.152780056
2022-08-08,53138711.152780056
2022-08-09,52335903.152780056
2022-08-10,52459938.152780056
2022-08-11,53318150.152780056
2022-08-12,53856198.152780056
2022-08-16,54376414.152780056
2022-08-17,53783352.152780056
2022-08-18,53488554.152780056
2022-08-19,53559154.152780056
2022-08-22,53211017.152780056
2022-08-23,54332758.152780056
2022-08-24,58259103.152780056
2022-08-25,58841701.152780056
2022-08-26,59214098.152780056
2022-08-29,58710031.152780056
2022-08-30,59870381.152780056
2022-08-31,60254841.71813261
2022-09-01,57687291.71813261
2022-09-02,56765291.71813261
2022-09-05,56574441.71813261
2022-09-06,58213491.71813261
2022-09-07,56730441.71813261
2022-09-08,59127391.71813261
2022-09-13,63523291.71813261
2022-09-14,63396141.71813261
2022-09-15,63628691.71813261
2022-09-16,60132541.71813261
2022-09-19,56898491.71813261
2022-09-20,56862191.71813261
2022-09-21,56308891.71813261
2022-09-22,56982441.71813261
2022-09-23,54344791.71813261
2022-09-26,51693341.71813261
2022-09-27,51555141.71813261
2022-09-28,48553941.71813261
2022-09-29,48105141.71813261
2022-09-30,47617412.27055861
2022-10-04,45295012.27055861
2022-10-05,45178892.27055861
2022-10-06,44366052.27055861
2022-10-07,44656352.27055861
2022-10-11,46572332.27055861
2022-10-12,45875612.27055861
2022-10-13,47152932.27055861
2022-10-14,44888592.27055861
2022-10-17,44830532.27055861
2022-10-18,43669332.27055861
2022-10-19,44307992.27055861
2022-10-20,45236952.27055861
2022-10-21,45062772.27055861
2022-10-24,44249932.27055861
2022-10-25,44075752.27055861
2022-10-26,43437092.27055861
2022-10-27,41985592.27055861
2022-10-28,43030672.27055861
2022-10-31,41456466.24156742
2022-11-01,42288806.24156742
2022-11-02,41891418.24156742
2022-11-03,42837098.24156742
2022-11-04,43528670.24156742
2022-11-07,43188946.24156742
2022-11-08,43236162.24156742
2022-11-09,43028894.24156742
2022-11-10,42934630.24156742
2022-11-11,43137082.24156742
2022-11-14,44595226.24156742
2022-11-15,43579362.24156742
2022-11-16,44116890.24156742
2022-11-17,44058074.24156742
2022-11-18,46942746.24156742
2022-11-21,46993458.24156742
2022-11-22,48952698.24156742
2022-11-23,49578146.24156742
2022-11-24,48615298.24156742
2022-11-25,49247698.24156742
2022-11-28,50205898.24156742
2022-11-29,49505826.24156742
2022-11-30,48206664.152902216
2022-12-01,48206664.152902216
2022-12-02,48206664.152902216
2022-12-05,48206664.152902216
2022-12-06,48206664.152902216
2022-12-07,48206664.152902216
2022-12-08,48206664.152902216
2022-12-09,48206664.152902216
2022-12-12,48206664.152902216
2022-12-13,48206664.152902216
2022-12-14,48206664.152902216
2022-12-15,48206664.152902216
2022-12-16,48206664.152902216
2022-12-19,48206664.152902216
2022-12-20,48206664.152902216
2022-12-21,48206664.152902216
2022-12-22,48206664.152902216
2022-12-23,48206664.152902216
2022-12-26,48206664.152902216
2022-12-27,48206664.152902216
2022-12-28,48206664.152902216
2022-12-29,48206664.152902216
2023-01-02,48206664.152902216
2023-01-03,48206664.152902216
2023-01-04,48206664.152902216
2023-01-05,48206664.152902216
2023-01-06,48206664.152902216
2023-01-09,48206664.152902216
2023-01-10,48206664.152902216
2023-01-11,48206664.152902216
2023-01-12,48206664.152902216
2023-01-13,48206664.152902216
2023-01-16,48206664.152902216
2023-01-17,48206664.152902216
2023-01-18,48206664.152902216
2023-01-19,48206664.152902216
2023-01-20,48206664.152902216
2023-01-25,48206664.152902216
2023-01-26,48206664.152902216
2023-01-27,48206664.152902216
2023-01-30,48206664.152902216
2023-01-31,48055768.55201687
2023-02-01,47987906.55201687
2023-02-02,48566867.55201687
2023-02-03,48171883.55201687
2023-02-06,47646019.55201687
2023-02-07,47167894.55201687
2023-02-08,46296601.55201687
2023-02-09,46066607.55201687
2023-02-10,46563352.55201687
2023-02-13,46477740.55201687
2023-02-14,46921698.55201687
2023-02-15,46216976.55201687
2023-02-16,46583012.55201687
2023-02-17,46604804.55201687
2023-02-20,46350431.55201687
2023-02-21,46505526.55201687
2023-02-22,45837282.55201687
2023-02-23,47651887.55201687
2023-02-24,46092151.55201687
2023-02-27,45710729.55201687
2023-02-28,44965651.47387408
2023-03-02,44817651.47387408
2023-03-03,44285581.47387408
2023-03-06,45121606.47387408
2023-03-07,45093466.47387408
2023-03-08,44922126.47387408
2023-03-09,45935611.47387408
2023-03-10,45027061.47387408
