date,sym,side,price,qty,value,cost
20200929,005935,BUY,50651.49999999999,106,5369058.999999999,805.3588499999997
20200929,192080,BUY,63278.26699999999,85,5378652.694999999,806.7979042499999
20200929,122630,BUY,14688.934999999998,366,5376150.209999999,806.4225314999998
20200929,001230,BUY,5410.182,996,5388541.272,808.2811907999999
20200929,013890,BUY,57541.106999999996,93,5351322.950999999,802.6984426499998
20200929,001510,BUY,1449.3349999999998,3718,5388627.529999999,808.2941294999998
20200929,020150,BUY,45285.45,118,5343683.1,801.5524649999999
20200929,000120,BUY,178032.49999999997,30,5340974.999999999,801.1462499999998
20200929,009150,BUY,139416.99999999997,38,5297845.999999999,794.6768999999998
20201030,051900,SELL,1495500.0,3,4486500.0,10991.925
20201030,207940,SELL,989006.054,4,3956024.216,9692.2593292
20201030,001680,SELL,23977.85,206,4939437.1,12101.620894999998
20201030,068270,SELL,205223.477,21,4309693.017,10558.74789165
20201030,192080,SELL,51923.76,85,4413519.600000001,10813.12302
20201030,001230,SELL,5140.532,996,5119969.872,12543.9261864
20201030,013890,SELL,60302.548,93,5608136.964000001,13739.9355618
20201030,001510,SELL,1390.815,3718,5171050.17,12669.0729165
20201030,020150,SELL,42571.9,118,5023484.2,12307.53629
20201030,000120,SELL,159021.5,30,4770645.0,11688.080249999999
20201030,035720,BUY,66434.708,77,5115472.516,767.3208773999999
20201030,006800,BUY,8357.999,614,5131811.386,769.7717078999999
20201030,005930,BUY,56769.799999999996,90,5109282.0,766.3923
20201030,139130,BUY,6198.539999999999,829,5138589.659999999,770.7884489999998
20201030,138930,BUY,5526.53,929,5134146.37,770.1219554999999
20201030,003490,BUY,15515.406999999997,331,5135599.716999999,770.3399575499998
20201030,105560,BUY,40220.299999999996,127,5107978.1,766.1967149999999
20201030,316140,BUY,8916.669999999998,576,5136001.919999999,770.4002879999998
20201030,086790,BUY,30491.199999999997,168,5122521.6,768.3782399999999
20201030,079550,BUY,28134.149999999998,144,4051317.5999999996,607.6976399999999
20201130,017670,SELL,40854.069,130,5311028.970000001,13012.020976500002
20201130,035420,SELL,276667.5,17,4703347.5,11523.201374999999
20201130,139130,SELL,7278.1,829,6033544.9,14782.185005000001
20201130,138930,SELL,5613.11,929,5214579.1899999995,12775.719015499999
20201130,003490,SELL,19712.684,331,6524898.404,15986.0010898
20201130,105560,SELL,45213.95,127,5742171.649999999,14068.320542499998
20201130,316140,SELL,9800.51,576,5645093.76,13830.479711999998
20201130,086790,SELL,33748.45,168,5669739.6,13890.862019999999
20201130,079550,SELL,30209.1,144,4350110.399999999,10657.770479999997
20201130,039130,BUY,52025.60999999999,111,5774842.709999999,866.2264064999998
20201130,005380,BUY,182044.49999999997,31,5643379.499999999,846.5069249999998
20201130,032830,BUY,71513.9,81,5792625.899999999,868.8938849999998
20201130,066570,BUY,85756.49999999999,67,5745685.499999999,861.8528249999998
20201130,051900,BUY,1518541.9999999998,3,4555625.999999999,683.3438999999998
20201130,029780,BUY,33199.299999999996,174,5776678.199999999,866.5017299999998
20201130,139480,BUY,154461.99999999997,37,5715093.999999999,857.2640999999998
20201130,030000,BUY,20812.249999999996,278,5785805.499999999,867.8708249999997
20201130,034220,BUY,14137.284999999998,303,4283597.3549999995,642.5396032499999
20201230,097950,SELL,379857.0,15,5697855.0,13959.74475
20201230,035720,SELL,77944.463,77,6001723.651000001,14704.222944950001
20201230,039130,SELL,54537.894,111,6053706.234,14831.5802733
20201230,066570,SELL,134595.0,67,9017865.0,22093.769249999998
20201230,029780,SELL,32402.5,174,5638035.0,13813.185749999999
20201230,034220,SELL,17093.565,303,5179350.194999999,12689.407977749997
20201230,010780,BUY,53560.2,122,6534344.399999999,980.1516599999999
20201230,006120,BUY,65897.09999999999,99,6523812.899999999,978.5719349999998
20201230,004800,BUY,59029.558999999994,110,6493251.489999999,973.9877234999998
20201230,071050,BUY,79236.99999999999,82,6497433.999999999,974.6150999999998
20201230,012630,BUY,11083.15,590,6539058.5,980.8587749999999
