date,equity
2020-05-13,91046347.74897355
2020-05-14,91651492.74897355
2020-05-15,91948002.74897355
2020-05-18,92091341.74897355
2020-05-19,91192183.74897355
2020-05-20,92607072.74897355
2020-05-21,93385603.74897355
2020-05-22,93150626.74897355
2020-05-25,95111094.74897355
2020-05-26,94824983.74897355
2020-05-27,93681146.74897355
2020-05-28,92813435.74897355
2020-05-29,91981994.2642963
2020-06-01,94330451.2642963
2020-06-02,93885843.2642963
2020-06-03,93000118.2642963
2020-06-04,93668169.2642963
2020-06-05,94069138.2642963
2020-06-08,94755843.2642963
2020-06-09,95075985.2642963
2020-06-10,96646974.2642963
2020-06-11,96981083.2642963
2020-06-12,97058855.2642963
2020-06-15,92768587.2642963
2020-06-16,97353790.2642963
2020-06-17,99334776.2642963
2020-06-18,98012223.2642963
2020-06-19,97983970.2642963
2020-06-22,99465200.2642963
2020-06-23,101499872.2642963
2020-06-24,101652608.2642963
2020-06-25,99233927.2642963
2020-06-26,99277369.2642963
2020-06-29,97340475.2642963
2020-06-30,99148669.72391215
2020-07-01,98917019.72391215
2020-07-02,102005134.72391215
2020-07-03,102805675.72391215
2020-07-06,105110352.72391215
2020-07-07,105746384.72391215
2020-07-08,105744213.72391215
2020-07-09,107603655.72391215
2020-07-10,108632458.72391215
2020-07-13,109667799.72391215
2020-07-14,108897672.72391215
2020-07-15,106327039.72391215
2020-07-16,104143718.72391215
2020-07-17,104855021.72391215
2020-07-20,104246022.72391215
2020-07-21,104839460.72391215
2020-07-22,104657269.72391215
2020-07-23,104850721.72391215
2020-07-24,104681532.72391215
2020-07-27,104978465.72391215
2020-07-28,105305800.72391215
2020-07-29,105302845.72391215
2020-07-30,104873008.72391215
2020-07-31,105222325.08172725
2020-08-03,106844576.08172725
2020-08-04,107815711.08172725
2020-08-05,109401865.08172725
2020-08-06,109675894.08172725
2020-08-07,110007762.08172725
2020-08-10,110958916.08172725
2020-08-11,112214638.08172725
2020-08-12,112715070.08172725
2020-08-13,112924170.08172725
2020-08-14,111506360.08172725
2020-08-18,109896251.08172725
2020-08-19,110668189.08172725
2020-08-20,109172928.08172725
2020-08-21,109597262.08172725
2020-08-24,110271648.08172725
2020-08-25,111848553.08172725
2020-08-26,110671391.08172725
2020-08-27,111507030.08172725
2020-08-28,112320481.08172725
2020-08-31,111457406.4439548
2020-09-01,111588852.4439548
2020-09-02,112217158.4439548
2020-09-03,112830156.4439548
2020-09-04,112187039.4439548
2020-09-07,111978139.4439548
2020-09-08,112869777.4439548
2020-09-09,110678942.4439548
2020-09-10,111995089.4439548
2020-09-11,112121945.4439548
2020-09-14,112776367.4439548
2020-09-15,113312789.4439548
2020-09-16,112963796.4439548
2020-09-17,111984636.4439548
2020-09-18,112360797.4439548
2020-09-21,111080260.4439548
2020-09-22,108188227.4439548
2020-09-23,108562004.4439548
2020-09-24,105454356.4439548
2020-09-25,105768000.4439548
2020-09-28,107666952.4439548
2020-09-29,107624669.30865529
2020-10-05,109149678.30865529
2020-10-06,109518480.30865529
2020-10-07,110045467.30865529
2020-10-08,110464773.30865529
2020-10-12,110958879.30865529
2020-10-13,110383721.30865529
2020-10-14,108633599.30865529
2020-10-15,107988540.30865529
2020-10-16,106937585.30865529
2020-10-19,106946443.30865529
2020-10-20,107119854.30865529
2020-10-21,107986316.30865529
2020-10-22,106806826.30865529
2020-10-23,106746223.30865529
2020-10-26,105614981.30865529
2020-10-27,105169100.30865529
2020-10-28,105701048.30865529
2020-10-29,105802814.30865529
2020-10-30,102615305.94318439
2020-11-02,104938633.94318439
2020-11-03,106917533.94318439
2020-11-04,107548388.94318439
2020-11-05,109726430.94318439
2020-11-06,110136201.94318439
2020-11-09,111375635.94318439
2020-11-10,112287949.94318439
2020-11-11,114689640.94318439
2020-11-12,113851893.94318439
2020-11-13,113963692.94318439
2020-11-16,116708305.94318439
2020-11-17,116134388.94318439
2020-11-18,115738354.94318439
2020-11-19,115145131.94318439
2020-11-20,115260899.94318439
2020-11-23,117324288.94318439
2020-11-24,117856273.94318439
2020-11-25,117724854.94318439
2020-11-26,118759501.94318439
2020-11-27,118683813.94318439
2020-11-30,115909552.09176834
2020-12-01,118472638.09176834
2020-12-02,120223281.09176834
2020-12-03,121363319.09176834
2020-12-04,122724934.09176834
2020-12-07,122788391.09176834
2020-12-08,121778970.09176834
2020-12-09,123690703.09176834
2020-12-10,123471084.09176834
2020-12-11,125011774.09176834
2020-12-14,124181815.09176834
2020-12-15,124230889.09176834
2020-12-16,125476938.09176834
2020-12-17,124944896.09176834
2020-12-18,124370426.09176834
2020-12-21,124638406.09176834
2020-12-22,122943429.09176834
2020-12-23,125852748.09176834
2020-12-24,127291637.09176834
2020-12-28,128422176.09176834
2020-12-29,129560161.09176834
2020-12-30,130776430.65262884
2021-01-04,132627669.65262884
2021-01-05,134756288.65262884
2021-01-06,133464111.65262884
2021-01-07,136338027.65262884
2021-01-08,141467188.65262884
2021-01-11,141324329.65262884
2021-01-12,140079888.65262884
2021-01-13,140906158.65262884
2021-01-14,141230600.65262884
2021-01-15,138098784.65262884
2021-01-18,134533424.65262884
2021-01-19,138775851.65262884
2021-01-20,139328286.65262884
2021-01-21,140653626.65262884
2021-01-22,140350679.65262884
2021-01-25,143582512.65262884
2021-01-26,140259263.65262884
2021-01-27,139320590.65262884
2021-01-28,136257945.65262884
2021-01-29,131499439.10321829
2021-02-01,133521679.10321829
2021-02-02,135211268.1032183
2021-02-03,135722673.1032183
2021-02-04,134138741.10321829
2021-02-05,135584443.1032183
2021-02-08,136204662.1032183
2021-02-09,136126478.1032183
2021-02-10,136041564.1032183
2021-02-15,137659985.1032183
2021-02-16,138751611.1032183
2021-02-17,138717195.1032183
2021-02-18,137002058.1032183
2021-02-19,137526384.1032183
2021-02-22,137245744.1032183
2021-02-23,137491829.1032183
2021-02-24,134574773.1032183
2021-02-25,138028911.1032183
2021-02-26,135016098.64733785
2021-03-02,136463464.64733785
2021-03-03,139274236.64733785
2021-03-04,138983495.64733785
2021-03-05,138765725.64733785
2021-03-08,138956602.64733785
2021-03-09,137969172.64733785
2021-03-10,136283805.64733785
2021-03-11,137834570.64733785
2021-03-12,139308325.64733785
2021-03-15,141117196.64733785
2021-03-16,141925940.64733785
2021-03-17,141421349.64733785
2021-03-18,141913697.64733785
2021-03-19,142249451.64733785
2021-03-22,142312293.64733785
2021-03-23,140377110.64733785
2021-03-24,140493833.64733785
2021-03-25,141102192.64733785
2021-03-26,142560318.64733785
2021-03-29,142899551.64733785
2021-03-30,143234517.64733785
2021-03-31,144175429.18161613
2021-04-01,143559966.18161613
2021-04-02,142547032.18161613
2021-04-05,143965767.18161613
2021-04-06,145279571.18161613
2021-04-07,145944408.18161613
2021-04-08,145731903.18161613
2021-04-09,145542401.18161613
2021-04-12,145705406.18161613
2021-04-13,145628520.18161613
2021-04-14,145487488.18161613
2021-04-15,145176254.18161613
2021-04-16,144766419.18161613
2021-04-19,145222198.18161613
2021-04-20,147098858.18161613
2021-04-21,145797484.18161613
2021-04-22,146787791.18161613
2021-04-23,147428730.18161613
2021-04-26,148768351.18161613
2021-04-27,149858683.18161613
2021-04-28,149513050.18161613
2021-04-29,149681056.18161613
2021-04-30,150602852.7787297
2021-05-03,149066604.7787297
2021-05-04,149861423.7787297
2021-05-06,152779236.7787297
2021-05-07,154364156.7787297
2021-05-10,158216520.7787297
2021-05-11,157017935.7787297
2021-05-12,154371485.7787297
2021-05-13,152431459.7787297
2021-05-14,153084878.7787297
2021-05-17,154398888.7787297
2021-05-18,155270785.7787297
2021-05-20,154457708.7787297
2021-05-21,153181778.7787297
2021-05-24,153095772.7787297
2021-05-25,155177030.7787297
2021-05-26,156236005.7787297
2021-05-27,157087848.7787297
2021-05-28,157277168.7787297
2021-05-31,158589959.58452386
2021-06-01,159407655.58452386
2021-06-02,160849708.58452386
2021-06-03,160727614.58452386
2021-06-04,159441436.58452386
2021-06-07,159690656.58452386
2021-06-08,160090226.58452386
2021-06-09,159343000.58452386
2021-06-10,158831584.58452386
2021-06-11,158684503.58452386
2021-06-14,157798245.58452386
2021-06-15,157622617.58452386
2021-06-16,158682400.58452386
2021-06-17,158127848.58452386
2021-06-18,157354747.58452386
2021-06-21,154560633.58452386
2021-06-22,155491223.58452386
2021-06-23,154841383.58452386
2021-06-24,154987923.58452386
2021-06-25,156618867.58452386
2021-06-28,156930318.58452386
2021-06-29,156350812.58452386
2021-06-30,156235626.90520042
2021-07-01,155057412.90520042
2021-07-02,155548303.90520042
2021-07-05,154533853.90520042
2021-07-06,154655470.90520042
2021-07-07,153147131.90520042
2021-07-08,152152702.90520042
2021-07-09,150423994.90520042
2021-07-12,152496544.90520042
2021-07-13,154210782.90520042
2021-07-14,153055695.90520042
2021-07-15,153670711.90520042
2021-07-16,153624277.90520042
2021-07-19,153020030.90520042
2021-07-20,152128836.90520042
2021-07-21,151281041.90520042
2021-07-22,153395826.90520042
2021-07-23,152689234.90520042
2021-07-26,151610897.90520042
2021-07-27,151819496.90520042
2021-07-28,152537067.90520042
2021-07-29,152722214.90520042
2021-07-30,150714939.8717702
2021-08-02,150364621.8717702
2021-08-03,150250618.8717702
2021-08-04,151504847.8717702
2021-08-05,150727509.8717702
2021-08-06,150945065.8717702
2021-08-09,151430618.8717702
2021-08-10,150755742.8717702
2021-08-11,152566704.8717702
2021-08-12,152667205.8717702
2021-08-13,151543028.8717702
2021-08-17,149533418.8717702
2021-08-18,150206375.8717702
2021-08-19,145953920.8717702
2021-08-20,143140257.8717702
2021-08-23,145410915.8717702
2021-08-24,148342084.8717702
2021-08-25,149633359.8717702
2021-08-26,149944177.8717702
2021-08-27,150480191.8717702
2021-08-30,149546089.8717702
2021-08-31,150557338.3020014
2021-09-01,151715507.3020014
2021-09-02,151180986.3020014
2021-09-03,151431416.3020014
2021-09-06,151419977.3020014
2021-09-07,150823458.3020014
2021-09-08,150510760.3020014
2021-09-09,148822305.3020014
2021-09-10,150480795.3020014
2021-09-13,150212759.3020014
2021-09-14,151731127.3020014
2021-09-15,151797009.3020014
2021-09-16,151183959.3020014
2021-09-17,150844972.3020014
2021-09-23,150216871.3020014
2021-09-24,150453711.3020014
2021-09-27,151360304.3020014
2021-09-28,150744474.3020014
2021-09-29,149642342.3020014
2021-09-30,151183449.13586405
2021-10-01,150105409.13586405
2021-10-05,150411976.13586405
2021-10-06,147983548.13586405
2021-10-07,149731078.13586405
2021-10-08,148259888.13586405
2021-10-12,147732304.13586405
2021-10-13,149357984.13586405
2021-10-14,149704770.13586405
2021-10-15,151714168.13586405
2021-10-18,152488803.13586405
2021-10-19,153114393.13586405
2021-10-20,152996790.13586405
2021-10-21,153263610.13586405
2021-10-22,153159429.13586405
2021-10-25,154603601.13586405
2021-10-26,154701744.13586405
2021-10-27,154506540.13586405
2021-10-28,151560946.13586405
2021-10-29,150165801.73863566
2021-11-01,150820056.73863566
2021-11-02,150613980.73863566
2021-11-03,148751578.73863566
2021-11-04,149275208.73863566
2021-11-05,147303764.73863566
2021-11-08,148429339.73863566
2021-11-09,147868408.73863566
2021-11-10,147257520.73863566
2021-11-11,145992088.73863566
2021-11-12,147944729.73863566
2021-11-15,148163996.73863566
2021-11-16,148661722.73863566
2021-11-17,146677613.73863566
2021-11-18,146104370.73863566
2021-11-19,145783862.73863566
2021-11-22,145356651.73863566
2021-11-23,146304532.73863566
2021-11-24,146772615.73863566
2021-11-25,145713328.73863566
2021-11-26,143768591.73863566
2021-11-29,142135935.73863566
2021-11-30,138575523.8844342
2021-12-01,138175216.8844342
2021-12-02,138452549.8844342
2021-12-03,140067581.8844342
2021-12-06,140517721.8844342
2021-12-07,140771949.8844342
2021-12-08,141511258.8844342
2021-12-09,141627330.8844342
2021-12-10,141566952.8844342
2021-12-13,141725588.8844342
2021-12-14,141618960.8844342
2021-12-15,141645777.8844342
2021-12-16,141999349.8844342
2021-12-17,142929381.8844342
2021-12-20,142023876.8844342
2021-12-21,142199479.8844342
2021-12-22,141916456.8844342
2021-12-23,142127512.8844342
2021-12-24,142214621.8844342
2021-12-27,142137421.8844342
2021-12-28,143007103.8844342
2021-12-29,138261204.8844342
2021-12-30,137404985.28541943
2022-01-03,136811381.28541943
2022-01-04,137193390.28541943
2022-01-05,137509159.28541943
2022-01-06,135665515.28541943
2022-01-07,136359765.28541943
2022-01-10,137863262.28541943
2022-01-11,138276296.28541943
2022-01-12,139550916.28541943
2022-01-13,139704883.28541943
2022-01-14,138975023.28541943
2022-01-17,137587851.28541943
2022-01-18,137360514.28541943
2022-01-19,137120480.28541943
2022-01-20,136461310.28541943
2022-01-21,136530301.28541943
2022-01-24,134496533.28541943
2022-01-25,131412650.28541943
2022-01-26,132575569.28541943
2022-01-27,130923665.28541943
2022-01-28,132391487.18385205
2022-02-03,133593088.18385205
2022-02-04,135441099.18385205
2022-02-07,135435783.18385205
2022-02-08,135191024.18385205
2022-02-09,137469876.18385205
2022-02-10,137401508.18385205
2022-02-11,137546425.18385205
2022-02-14,136201221.18385205
2022-02-15,135415137.18385205
2022-02-16,136331356.18385205
2022-02-17,136880657.18385205
2022-02-18,136222772.18385205
2022-02-21,135372392.18385205
2022-02-22,134360060.18385205
2022-02-23,134250997.18385205
2022-02-24,132690083.18385205
2022-02-25,132202605.18385205
2022-02-28,133426935.73767605
2022-03-02,132114384.73767605
2022-03-03,133485352.73767605
2022-03-04,132928656.73767605
2022-03-07,131006402.73767605
2022-03-08,129780617.73767605
2022-03-10,131398758.73767605
2022-03-11,131428727.73767605
2022-03-14,132170698.73767605
2022-03-15,131775699.73767605
2022-03-16,132506873.73767605
2022-03-17,133262273.73767605
2022-03-18,133418488.73767605
2022-03-21,133273928.73767605
2022-03-22,134340136.73767605
2022-03-23,135322638.73767605
2022-03-24,135291456.73767605
2022-03-25,135408038.73767605
2022-03-28,136326237.73767605
2022-03-29,136716516.73767605
2022-03-30,135856903.73767605
2022-03-31,135971182.95717376
2022-04-01,136046787.95717376
2022-04-04,136558497.95717376
2022-04-05,135566870.95717376
2022-04-06,136338718.95717376
2022-04-07,135866769.95717376
2022-04-08,136480618.95717376
2022-04-11,137433866.95717376
2022-04-12,136734143.95717376
2022-04-13,136833395.95717376
2022-04-14,136612956.95717376
2022-04-15,135964380.95717376
2022-04-18,135825647.95717376
2022-04-19,137640674.95717376
2022-04-20,137934832.95717376
2022-04-21,138453977.95717376
2022-04-22,138441426.95717376
2022-04-25,136393108.95717376
2022-04-26,136242781.95717376
2022-04-27,134419631.95717376
2022-04-28,135314799.95717376
2022-04-29,134929410.00778955
2022-05-02,134852259.00778955
2022-05-03,134608466.00778955
2022-05-04,134577088.00778955
2022-05-06,133753747.00778955
2022-05-09,132651120.00778955
2022-05-10,132433366.00778955
2022-05-11,131953505.00778955
2022-05-12,132070204.00778955
2022-05-13,134227272.00778955
2022-05-16,134016744.00778955
2022-05-17,133850038.00778955
2022-05-18,133080236.00778955
2022-05-19,131344848.00778955
2022-05-20,132980280.00778955
2022-05-23,133341168.00778955
2022-05-24,132132806.00778955
2022-05-25,132934996.00778955
2022-05-26,132685846.00778955
2022-05-27,133569544.00778955
2022-05-30,133931576.00778955
2022-05-31,133666931.13648716
2022-06-02,132969487.13648716
2022-06-03,133132953.13648716
2022-06-07,132843597.13648716
2022-06-08,133247947.13648716
2022-06-09,132974777.13648716
2022-06-10,131933210.13648716
2022-06-13,128757687.13648716
2022-06-14,129143447.13648716
2022-06-15,127790404.13648716
2022-06-16,127158597.13648716
2022-06-17,126625169.13648716
2022-06-20,125663498.13648716
2022-06-21,127076964.13648716
2022-06-22,124836896.13648716
2022-06-23,123263737.13648716
2022-06-24,124851241.13648716
2022-06-27,125184889.13648716
2022-06-28,126418413.13648716
2022-06-29,125380784.13648716
2022-06-30,124780280.50016366
2022-07-01,125589632.50016366
2022-07-04,125409926.50016366
2022-07-05,125134716.50016366
2022-07-06,120516538.50016366
2022-07-07,120995744.50016366
2022-07-08,121585114.50016366
2022-07-11,120797544.50016366
2022-07-12,121409054.50016366
2022-07-13,120375694.50016366
2022-07-14,119766182.50016366
2022-07-15,118867664.50016366
2022-07-18,120423646.50016366
2022-07-19,120557528.50016366
2022-07-20,121256266.50016366
2022-07-21,121187090.50016366
2022-07-22,120530200.50016366
2022-07-25,120996854.50016366
2022-07-26,121499280.50016366
2022-07-27,121893468.50016366
2022-07-28,121748778.50016366
2022-07-29,121930858.17895266
2022-08-01,121212420.17895266
2022-08-02,120692930.17895266
2022-08-03,121114506.17895266
2022-08-04,120867572.17895266
2022-08-05,121635938.17895266
2022-08-08,122514372.17895266
2022-08-09,123765942.17895266
2022-08-10,123720750.17895266
2022-08-11,123843390.17895266
2022-08-12,124243388.17895266
2022-08-16,124120370.17895266
2022-08-17,123017924.17895266
2022-08-18,122319086.17895266
2022-08-19,122195164.17895266
2022-08-22,122067342.17895266
2022-08-23,120904318.17895266
2022-08-24,121189782.17895266
2022-08-25,122108860.17895266
2022-08-26,121354612.17895266
2022-08-29,119346528.17895266
2022-08-30,120760240.17895266
2022-08-31,120788572.26415887
2022-09-01,119345226.26415887
2022-09-02,119505481.26415887
2022-09-05,119130189.26415887
2022-09-06,119408812.26415887
2022-09-07,118370988.26415887
2022-09-08,119450366.26415887
2022-09-13,120762365.26415887
2022-09-14,118374559.26415887
2022-09-15,118159592.26415887
2022-09-16,117641309.26415887
2022-09-19,117196557.26415887
2022-09-20,118400728.26415887
2022-09-21,117322683.26415887
2022-09-22,117689984.26415887
2022-09-23,116264821.26415887
2022-09-26,114011288.26415887
2022-09-27,115233296.26415887
2022-09-28,113200656.26415887
2022-09-29,114168663.26415887
2022-09-30,112928573.60240972
2022-10-04,113680730.60240972
2022-10-05,113278335.60240972
2022-10-06,113359685.60240972
2022-10-07,113671429.60240972
2022-10-11,112014126.60240972
2022-10-12,112472892.60240972
2022-10-13,111370192.60240972
2022-10-14,112936904.60240972
2022-10-17,112953216.60240972
2022-10-18,113751660.60240972
2022-10-19,113169970.60240972
2022-10-20,113295833.60240972
2022-10-21,112080806.60240972
2022-10-24,112449796.60240972
2022-10-25,112234858.60240972
2022-10-26,112570450.60240972
2022-10-27,113832605.60240972
2022-10-28,114480666.60240972
2022-10-31,114358768.18167527
2022-11-01,114910968.18167527
2022-11-02,115117731.18167527
2022-11-03,114601198.18167527
2022-11-04,115087600.18167527
2022-11-07,114935012.18167527
2022-11-08,114149157.18167527
2022-11-09,114348947.18167527
2022-11-10,114377038.18167527
2022-11-11,113843756.18167527
2022-11-14,114113483.18167527
2022-11-15,113277378.18167527
2022-11-16,113755437.18167527
2022-11-17,113651586.18167527
2022-11-18,113642914.18167527
2022-11-21,114328455.18167527
2022-11-22,114646665.18167527
2022-11-23,114867865.18167527
2022-11-24,114784576.18167527
2022-11-25,115625020.18167527
2022-11-28,115089425.18167527
2022-11-29,115523946.18167527
2022-11-30,116389617.74896523
2022-12-01,115784759.74896523
2022-12-02,115164070.74896523
2022-12-05,114335359.74896523
2022-12-06,114882595.74896523
2022-12-07,115024416.74896523
2022-12-08,114936745.74896523
2022-12-09,115065535.74896523
2022-12-12,115058396.74896523
2022-12-13,115236300.74896523
2022-12-14,115120120.74896523
2022-12-15,114936293.74896523
2022-12-16,114306677.74896523
2022-12-19,114110658.74896523
2022-12-20,114247790.74896523
2022-12-21,115307220.74896523
2022-12-22,115335437.74896523
2022-12-23,114631341.74896523
2022-12-26,114440976.74896523
2022-12-27,114795862.74896523
2022-12-28,114094028.74896523
2022-12-29,112658323.67787799
2023-01-02,110489249.67787799
2023-01-03,109970137.67787799
2023-01-04,110380546.67787799
2023-01-05,111424925.67787799
2023-01-06,112895247.67787799
2023-01-09,114223247.67787799
2023-01-10,114539366.67787799
2023-01-11,114026233.67787799
2023-01-12,114224630.67787799
2023-01-13,116614393.67787799
2023-01-16,117896974.67787799
2023-01-17,117862903.67787799
2023-01-18,117929971.67787799
2023-01-19,119294955.67787799
2023-01-20,120564983.67787799
2023-01-25,120798749.67787799
2023-01-26,121434156.67787799
2023-01-27,121945469.67787799
2023-01-30,119695795.67787799
2023-01-31,119131308.6810235
2023-02-01,119022865.6810235
2023-02-02,116983618.6810235
2023-02-03,117027121.6810235
2023-02-06,116222997.6810235
2023-02-07,115779637.6810235
2023-02-08,117711030.6810235
2023-02-09,116175320.6810235
2023-02-10,117267716.6810235
2023-02-13,117868533.6810235
2023-02-14,117669014.6810235
2023-02-15,116827318.6810235
2023-02-16,117110088.6810235
2023-02-17,117653090.6810235
2023-02-20,117883918.6810235
2023-02-21,118266220.6810235
2023-02-22,117291957.6810235
2023-02-23,118377334.6810235
2023-02-24,117863361.6810235
2023-02-27,117474297.6810235
2023-02-28,116549300.46196252
2023-03-02,118435503.46196252
2023-03-03,117884790.46196252
2023-03-06,117886113.46196252
2023-03-07,117597035.46196252
2023-03-08,117438400.46196252
2023-03-09,117696543.46196252
2023-03-10,117059618.46196252
2023-03-13,117761555.46196252
2023-03-14,115504725.46196252
2023-03-15,117785127.46196252
2023-03-16,116631151.46196252
2023-03-17,117704516.46196252
2023-03-20,117377939.46196252
2023-03-21,118547569.46196252
2023-03-22,117893925.46196252
2023-03-23,118127108.46196252
2023-03-24,117706027.46196252
2023-03-27,117836728.46196252
2023-03-28,119268515.46196252
2023-03-29,120083664.46196252
2023-03-30,119816513.46196252
2023-03-31,121599329.020683
2023-04-03,121142112.020683
2023-04-04,121665757.020683
2023-04-05,121748041.020683
2023-04-06,120022494.020683
2023-04-07,120374068.020683
2023-04-10,120324406.020683
2023-04-11,121487882.020683
2023-04-12,122055291.020683
2023-04-13,122436877.020683
2023-04-14,122402844.020683
2023-04-17,122818608.020683
2023-04-18,122556280.020683
2023-04-19,122915266.020683
2023-04-20,122362998.020683
2023-04-21,121694098.020683
2023-04-24,119829765.020683
2023-04-25,118916634.020683
2023-04-26,118598471.020683
2023-04-27,119734759.020683
2023-04-28,119388641.40386152
2023-05-02,120397850.40386152
2023-05-03,119612549.40386152
2023-05-04,119199245.40386152
2023-05-08,120207114.40386152
2023-05-09,120080835.40386152
2023-05-10,119905579.40386152
2023-05-11,119239433.40386152
2023-05-12,118485771.40386152
2023-05-15,118385243.40386152
2023-05-16,117958596.40386152
2023-05-17,117874136.40386152
2023-05-18,118358483.40386152
2023-05-19,119177522.40386152
2023-05-22,120168290.40386152
2023-05-23,120293870.40386152
2023-05-24,120561169.40386152
2023-05-25,119809873.40386152
2023-05-26,119855810.40386152
2023-05-30,120336994.40386152
2023-05-31,119606223.3204818
2023-06-01,119506259.3204818
2023-06-02,120649108.3204818
2023-06-05,121441724.3204818
2023-06-07,121778359.3204818
2023-06-08,121788769.3204818
2023-06-09,122794425.3204818
2023-06-12,122223570.3204818
2023-06-13,122991731.3204818
2023-06-14,121995177.3204818
2023-06-15,122482003.3204818
2023-06-16,123164334.3204818
2023-06-19,122476302.3204818
2023-06-20,122344394.3204818
2023-06-21,122195185.3204818
2023-06-22,122056993.3204818
2023-06-23,121203072.3204818
2023-06-26,122034513.3204818
2023-06-27,122557909.3204818
2023-06-28,121828903.3204818
2023-06-29,121395128.3204818
2023-06-30,122237772.99295045
2023-07-03,123856877.99295045
2023-07-04,123295618.99295045
2023-07-05,122492532.99295045
2023-07-06,121260354.99295045
2023-07-07,119818949.99295045
2023-07-10,120211618.99295045
2023-07-11,122535184.99295045
2023-07-12,124111633.99295045
2023-07-13,124887584.99295045
2023-07-14,126919026.99295045
2023-07-17,126524080.99295045
2023-07-18,125572388.99295045
2023-07-19,126095762.99295045
2023-07-20,126103070.99295045
2023-07-21,126187785.99295045
2023-07-24,125280815.99295045
2023-07-25,125846862.99295045
2023-07-26,123650499.99295045
2023-07-27,125223038.99295045
2023-07-28,126661613.99295045
2023-07-31,126889361.30447802
2023-08-01,128604325.30447802
2023-08-02,125983405.30447802
2023-08-03,125549153.30447802
2023-08-04,125722696.30447802
2023-08-07,124929887.30447802
2023-08-08,124623809.30447802
2023-08-09,125367477.30447802
2023-08-10,124680474.30447802
2023-08-11,124943588.30447802
2023-08-14,123767741.30447802
2023-08-16,122639484.30447802
2023-08-17,122318083.30447802
2023-08-18,122005546.30447802
2023-08-21,122226538.30447802
2023-08-22,122577609.30447802
2023-08-23,122311177.30447802
2023-08-24,123381114.30447802
2023-08-25,122086849.30447802
2023-08-28,122981434.30447802
2023-08-29,123802217.30447802
2023-08-30,124361637.30447802
2023-08-31,123939319.86903152
2023-09-01,124445377.86903152
2023-09-04,124615185.86903152
2023-09-05,124235096.86903152
2023-09-06,124079182.86903152
2023-09-07,123780450.86903152
2023-09-08,123975889.86903152
2023-09-11,124098306.86903152
2023-09-12,123153865.86903152
2023-09-13,123427844.86903152
2023-09-14,124666544.86903152
2023-09-15,126021482.86903152
2023-09-18,124380411.86903152
2023-09-19,124032994.86903152
2023-09-20,124149730.86903152
2023-09-21,122332374.86903152
2023-09-22,121825770.86903152
2023-09-25,121755884.86903152
2023-09-26,120169459.86903152
2023-09-27,119661783.10878971
2023-10-04,117816222.10878971
2023-10-05,117440576.10878971
2023-10-06,118690896.10878971
2023-10-10,120102801.10878971
2023-10-11,120286876.10878971
2023-10-12,121077278.10878971
2023-10-13,120845854.10878971
