date,sym,side,price,qty,value,cost
20210831,033530,BUY,11684.949999999999,1303,15225489.849999998,2283.8234774999996
20210831,298040,BUY,82245.99999999999,185,15215509.999999998,2282.3264999999997
20210831,000880,BUY,34904.399999999994,436,15218318.399999997,2282.7477599999993
20210831,010060,BUY,101223.76299999999,150,15183564.45,2277.5346674999996
20210930,089980,SELL,67397.2,214,14423000.799999999,35336.35195999999
20210930,006280,SELL,330505.5,39,12889714.5,31579.800525
20210930,033530,SELL,12213.25,1303,15913864.75,38988.9686375
20210930,298040,SELL,76968.4,185,14239153.999999998,34885.927299999996
20210930,000880,SELL,34147.25,436,14888201.0,36476.09245
20210930,010060,SELL,127555.183,150,19133277.45,46876.5297525
20210930,036460,BUY,48795.95,625,30497468.75,4574.620312499999
20210930,036420,BUY,53760.799999999996,567,30482373.599999998,4572.35604
20210930,005950,BUY,8951.775,3374,30203288.849999998,4530.493327499999
20211029,036460,SELL,44167.1,625,27604437.5,67630.871875
20211029,036420,SELL,69790.0,567,39570930.0,96948.7785
20211029,005950,SELL,7577.2,3374,25565472.8,62635.40836
20211029,082740,BUY,7261.719999999999,12654,91889804.88,13783.470731999998
20211130,082740,SELL,5802.54,12654,73425341.16,179892.08584199997
20211230,140410,BUY,72683.39799999999,510,37068532.98,5560.279946999999
20211230,192650,BUY,12136.3,3025,36712307.5,5506.846124999999
20220128,140410,SELL,61067.247,510,31144295.970000003,76303.5251265
20220128,192650,SELL,9790.54,3025,29616383.500000004,72560.13957500001
20220128,004370,BUY,323968.99999999994,186,60258233.99999999,9038.735099999998
20220228,004370,SELL,306079.0,186,56930694.0,139480.2003
20220228,036460,BUY,41173.149999999994,279,11487308.849999998,1723.0963274999995
20220228,161890,BUY,46238.299999999996,248,11467098.399999999,1720.0647599999995
20220228,028670,BUY,6589.709999999999,1745,11499043.95,1724.8565924999998
20220228,047040,BUY,6288.8099999999995,1828,11495944.68,1724.391702
20220228,010140,BUY,5837.459999999999,1958,11429746.679999998,1714.4620019999995
20220331,036460,SELL,39481.2,279,11015254.799999999,26987.374259999997
20220331,161890,SELL,43369.5,248,10755636.0,26351.3082
20220331,028670,SELL,6969.03,1745,12160957.35,29794.3455075
20220331,047040,SELL,6979.0,1828,12757612.0,31256.1494
20220331,010140,SELL,5662.96,1958,11088075.68,27165.785416
20220429,005950,BUY,7873.549999999999,3667,28872307.849999998,4330.8461775
20220429,004430,BUY,27281.6,1047,28563835.2,4284.575279999999
20220531,005950,SELL,7552.275,3667,27694192.424999997,67850.77144124999
20220531,004430,SELL,25174.25,1047,26357439.75,64575.727387499996
20220531,000210,BUY,70410.59999999999,256,18025113.599999998,2703.7670399999993
20220531,009830,BUY,48864.153999999995,369,18030872.825999998,2704.6309238999993
20220531,003550,BUY,80440.59999999999,223,17938253.799999997,2690.7380699999994
20220630,000210,SELL,70687.3,256,18095948.8,44335.07456
20220630,009830,SELL,47141.151,369,17395084.719,42617.95756155
20220630,003550,SELL,77666.3,223,17319584.900000002,42432.983005
20220729,064350,BUY,26629.649999999998,662,17628828.299999997,2644.3242449999993
20220729,009830,BUY,54807.93199999999,321,17593346.172,2639.0019257999998
20220729,011210,BUY,68304.29999999999,256,17485900.799999997,2622.8851199999995
20220831,064350,SELL,30209.1,662,19998424.2,48996.13929
20220831,009830,SELL,65426.131,321,21001788.051,51454.380724949995
20220831,011210,SELL,75772.0,256,19397632.0,47524.1984
20220831,005950,BUY,12813.324999999999,1572,20142546.9,3021.3820349999996
20220831,033240,BUY,29137.149999999998,691,20133770.65,3020.0655974999995
20220831,010130,BUY,674015.9999999999,29,19546463.999999996,2931.969599999999
20220930,005950,SELL,10493.425,1572,16495664.1,40414.377045
20220930,033240,SELL,19640.9,691,13571861.9,33251.061655
20220930,010130,SELL,593215.0,29,17203235.0,42147.92575
20220930,252710,BUY,4072.1799999999994,11612,47286154.16,7092.923123999999
20221031,252710,SELL,3549.32,11612,41214703.84,100976.02440800001
20221031,267270,BUY,43128.99999999999,482,20788177.999999996,3118.2266999999993
20221031,379800,BUY,12137.302999999998,1696,20584865.887999997,3087.729883199999
20221130,267270,SELL,59720.3,482,28785184.6,70523.70227
20221130,379800,SELL,11398.701,1696,19332196.895999998,47363.882395199995
20230131,272210,BUY,13390.05,1200,16068060.0,2410.209
20230131,010140,BUY,5807.369999999999,2766,16063185.419999998,2409.4778129999995
20230131,091810,BUY,3248.7169999999996,4897,15908967.148999998,2386.3450723499996
20230228,272210,SELL,12332.89,1200,14799468.0,36258.696599999996
20230228,010140,SELL,5483.5,2766,15167361.0,37160.03445
20230228,091810,SELL,3081.727,4897,15091217.118999999,36973.481941549995
20230228,088350,BUY,2983.9249999999997,3779,11276252.575,1691.4378862499998
20230228,000150,BUY,101302.99999999999,111,11244632.999999998,1686.6949499999996
20230228,001040,BUY,87160.7,129,11243730.299999999,1686.5595449999996
20230228,009900,BUY,20260.6,553,11204111.799999999,1680.6167699999996
20230331,088350,SELL,2392.8,3779,9042391.200000001,22153.858440000004
20230331,000150,SELL,97606.3,111,10834299.3,26544.033285
20230331,001040,SELL,103987.1,129,13414335.9,32865.122955
20230331,009900,SELL,21136.4,553,11688429.200000001,28636.651540000003
20230331,066970,BUY,314440.49999999994,20,6288809.999999999,943.3214999999998
20230331,024900,BUY,3901.6699999999996,1647,6426050.489999999,963.9075734999998
20230331,396500,BUY,8056.096,797,6420708.512,963.1062767999999
20230331,091160,BUY,28546.382999999998,225,6422936.175,963.4404262499999
20230331,105840,BUY,9819.369999999999,654,6421867.9799999995,963.2801969999998
20230331,017960,BUY,12316.839999999998,521,6417073.639999999,962.5610459999997
20230331,034220,BUY,15231.557999999999,422,6427717.476,964.1576213999999
20230428,066970,SELL,264205.0,20,5284100.0,12946.045
20230428,024900,SELL,5672.93,1647,9343315.71,22891.1234895
20230428,396500,SELL,7666.93,797,6110543.21,14970.8308645
20230428,091160,SELL,27003.745,225,6075842.625,14885.814431249999
20230428,105840,SELL,8604.11,654,5627087.94,13786.365453
20230428,017960,SELL,11415.65,521,5947553.649999999,14571.506442499998
20230428,034220,SELL,13674.852,422,5770787.544000001,14138.429482800002
20230531,396500,BUY,8649.872,2556,22109072.832,3316.3609247999993
20230531,091160,BUY,30163.218999999997,725,21868333.775,3280.2500662499997
20230630,396500,SELL,9065.721,2556,23171982.876,56771.358046199995
20230630,091160,SELL,31676.684,725,22965595.900000002,56265.709955000006
20230630,267270,BUY,86057.4,532,45782536.8,6867.380519999999
20230731,267270,SELL,81454.9,532,43334006.8,106168.31665999998
20230731,006740,BUY,42477.049999999996,257,10916601.85,1637.4902774999998
20230731,000100,BUY,70075.598,155,10861717.69,1629.2576534999998
20230731,001060,BUY,41809.051999999996,261,10912162.571999999,1636.8243857999996
20230731,091160,BUY,34641.613999999994,314,10877466.795999998,1631.6200193999996
20230831,006740,SELL,48753.3,257,12529598.100000001,30697.515345000003
20230831,000100,SELL,69465.975,155,10767226.125,26379.70400625
20230831,001060,SELL,45030.502,261,11752961.022,28794.7545039
20230831,091160,SELL,33163.211,314,10413248.254,25512.4582223
20230831,004490,BUY,60079.7,749,44999695.3,6749.954294999999
